#Electric Potential
#x                y               E
0.172341	0.256328	0
0.17327	0.266226	0
0.277987	0.176235	0
0.286531	0.181092	0
0.325425	0.266777	0
0.317715	0.272156	0
0.32599	0.276304	0
0.318716	0.291191	0
0.172356	0.24667	0
0.191562	0.304748	0
0.183105	0.300037	0
0.242797	0.167984	0
0.287143	0.323115	0
0.29502	0.317763	0
0.209511	0.18004	0
0.202299	0.186382	0
0.202582	0.195632	0
0.217649	0.173984	0
0.261825	0.329705	0
0.312537	0.30646	0
0.244795	0.330842	0
0.236171	0.326124	0
0.193124	0.189696	0
0.194332	0.200932	0
0.192913	0.314487	0
0.200806	0.308967	0
0.334084	0.262375	0
0.227368	0.321522	0
0.234756	0.306642	0
0.209022	0.30333	0
0.216607	0.288073	0
0.242351	0.291439	0
0.242941	0.301235	0
0.224205	0.272869	0
0.314854	0.223201	0
0.324923	0.218178	0
0.216016	0.278277	0
0.250539	0.286031	0
0.182073	0.290455	0
0.173083	0.285792	0
0.173077	0.276083	0
0.294424	0.307958	0
0.20841	0.293512	0
0.298492	0.233988	0
0.285648	0.303574	0
0.266916	0.275214	0
0.181547	0.270564	0
0.304727	0.199603	0
0.306045	0.188765	0
0.227087	0.179298	0
0.272157	0.220826	0
0.280935	0.225214	0
0.272747	0.230622	0
0.281525	0.235009	0
0.264558	0.236031	0
0.245822	0.207664	0
0.253422	0.19246	0
0.282114	0.244805	0
0.222436	0.243481	0
0.220077	0.204298	0
0.252832	0.182664	0
0.279167	0.195826	0
0.238813	0.232664	0
0.239403	0.24246	0
0.263968	0.226235	0
0.249949	0.276235	0
0.258138	0.270826	0
0.254011	0.202256	0
0.251942	0.173165	0
0.260391	0.167078	0
0.2037	0.215115	0
0.194922	0.210728	0
0.186733	0.216136	0
0.186456	0.206549	0
0.177141	0.211293	0
0.178717	0.221621	0
0.257549	0.261031	0
0.269209	0.171847	0
0.324112	0.237362	0
0.323647	0.227559	0
0.30026	0.263376	0
0.269741	0.323987	0
0.213657	0.239094	0
0.211309	0.199929	0
0.275105	0.269805	0
0.259907	0.300214	0
0.245233	0.197868	0
0.275694	0.279601	0
0.231803	0.257665	0
0.231214	0.247869	0
0.206648	0.264094	0
0.295701	0.184767	0
0.188502	0.245524	0
0.223615	0.263073	0
0.187352	0.225945	0
0.230035	0.228277	0
0.179237	0.231351	0
0.215426	0.268481	0
0.308444	0.257968	0
0.289124	0.219805	0
0.287342	0.190456	0
0.301432	0.282956	0
